Team,Day,Round,Tasting Date,Competition,CompetitionCode,flightcode,WineNodeID,Priority,winename,producer,appellation,vintage,price,SubmitterCompanyName,SubmitterTelephone,SubmitterWebsite,BottleSize,ResidualSugar,SweetnessLevel,WineClassName,CompetitionCategoryName,CountryName,WineType,WineColour
Team 6,Day 2,1,25/02/2020,2020,FR-RHO-W,2020_FR-RHO-W_001,30973,1,"Ventoux Blanc 'Les Gressannes', Domaine de Champ-Long",Domaine De Champ-long,Rhône,2017,13.21, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,,,Old World,"France - Rhône, white",France,Still,White
Team 6,Day 2,1,25/02/2020,2020,FR-LOI-Che,2020_FR-LOI-CHE_006,28811,6,Donatien Bahuaud L'alcôve Vouvray,Donatien Bahuaud,Loire,2019,13.37,"Orchidées, Maisons de Vin",241530310,www.orchidees-maisonsdevin.fr,,<10g/litre,,Old World,France - Loire - Chenin,France,Still,White
Team 6,Day 2,1,25/02/2020,2020,FR-RHO-W,2020_FR-RHO-W_002,32110,2,"Domaine de la Janasse, Côtes du Rhône Blanc",Domaine de la Janasse,Rhône,2018,13.53,Enotria Winecellars Ltd,020 8963 4235,,,,,Old World,"France - Rhône, white",France,Still,White
Team 6,Day 2,1,25/02/2020,2020,FR-LOI-Che,2020_FR-LOI-CHE_007,30851,7,"Savennières, 'Le Moulin de Gué', Loire, Domaine des Forges",Domaine Des Forges,Loire,2018,14.95, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,<10g/litre,,Old World,France - Loire - Chenin,France,Still,White
Team 6,Day 2,1,25/02/2020,2020,FR-LOI-Che,2020_FR-LOI-CHE_008,30840,8,"Vouvray Sec, 'Patrimoine', Domaine de la Rouletière",Domaine De La Rouletière,Loire,2015,16.1, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,<10g/litre,,Old World,France - Loire - Chenin,France,Still,White
Team 6,Day 2,1,25/02/2020,2020,SPN-RIO-GR-R,2020_SPN-RIO-GR-R_002,30316,2,Ondarre Gran Reserva,Bodegas Ondarre,Rioja Doca,2011,17.05,"Bodegas Ondarre, S.A.",0034 941 235299,www.bodegasondarre.es,,,,Old World,"Spain - Rioja, red - Gran Reserva",Spain,Still,Red
Team 6,Day 2,1,25/02/2020,2020,FR-RHO-W,2020_FR-RHO-W_003,32095,3,"Domaine Yves Cuilleron, Viognier",Domaine Yves Cuilleron,Rhone,2018,18.73,Enotria Winecellars Ltd,020 8963 4235,,,,,Old World,"France - Rhône, white",France,Still,White
Team 6,Day 2,1,25/02/2020,2020,SPN-RIO-GR-R,2020_SPN-RIO-GR-R_003,28936,3,Don Jacobo Gran Reserva,Bodegas Corral,La Rioja,2005,20.64,Bodegas Corral S.A.,941440193,https://www.donjacobo.es/en/,,<10g/litre,,Old World,"Spain - Rioja, red - Gran Reserva",Spain,Still,Red
Team 6,Day 2,1,25/02/2020,2020,FR-RHO-W,2020_FR-RHO-W_004,32162,4,Saint Joseph Blanc Sous l'amandier,Domaine Christophe Curtat,Rhône,2018,24.46,Top Selection Ltd,2072904454,www.topselection.co.uk,,,,Old World,"France - Rhône, white",France,Still,White
Team 6,Day 2,1,25/02/2020,2020,FR-RHO-W,2020_FR-RHO-W_005,32081,5,"Domaine Yves Cuilleron, Condrieu La Petite Côte",Domaine Yves Cuilleron,Rhone,2018,39.69,Enotria Winecellars Ltd,020 8963 4235,,,,,Old World,"France - Rhône, white",France,Still,White
Team 6,Day 2,1,25/02/2020,2020,FR-RHO-W,2020_FR-RHO-W_006,29823,6,Clos De L'oratoire Des Papes Blanc,Amouroux,Rhône,2018,43.92,ADVINI,672928572,www.advini.com,,,,Old World,"France - Rhône, white",France,Still,White
Team 6,Day 2,1,25/02/2020,2020,FR-JU,2020_FR-JU_001,31303,1,Domaine de la Pinte Vin Jaune Arbois,DOMAINE DE LA PINTE,Jura,2009,48.53,Bibendum Wine,7885709315,,,<10g/litre,,Old World,"France - Jura, white",France,Still,White
Team 6,Day 2,1,25/02/2020,2020,FR-RHO-W,2020_FR-RHO-W_007,32097,7,"Domaine Yves Cuilleron, Condrieu Les Chaillets, Vieilles Vignes",Domaine Yves Cuilleron,Rhone,2018,53.23,Enotria Winecellars Ltd,020 8963 4235,,,,,Old World,"France - Rhône, white",France,Still,White
Team 6,Day 2,1,25/02/2020,2020,FR-RHO-W,2020_FR-RHO-W_008,30974,8,"Condrieu, Coteau de Vernon, Domaine Georges Vernay",Domaine Georges Vernay,Rhône,2017,103.1, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,,,Old World,"France - Rhône, white",France,Still,White
Team 5,Day 2,1,25/02/2020,2020,NW-SAV-NZ,2020_NW-SAV-NZ_001,30249,1,Finger Post Sauvignon Blanc,Indevin,Marlborough,2019,6.58,Majestic Commercial,01923 298200,http://www.majesticcommercial.co.uk/index.html,,,,New World,Sauvignon Blanc - NZ,New Zealand,Still,White
Team 9,Day 2,1,25/02/2020,2020,NW-SAV-NZ,2020_NW-SAV-NZ_002,30248,2,Kokako Sauvignon Blanc,Indevin,Marlborough,2019,6.58,Majestic Commercial,01923 298200,http://www.majesticcommercial.co.uk/index.html,,,,New World,Sauvignon Blanc - NZ,New Zealand,Still,White
Team 10,Day 2,1,25/02/2020,2020,NW-SAV-NZ,2020_NW-SAV-NZ_003,29993,3,The Crossings Sauvignon Blanc,Yealands Wine Group,"Awatere Valley, Marlborough",2019,6.93,Yealands Wine Group,0064 3 575 7618,www.yealands.co.nz,,,,New World,Sauvignon Blanc - NZ,New Zealand,Still,White
Team 5,Day 2,1,25/02/2020,2020,NW-SAV-NZ,2020_NW-SAV-NZ_004,30245,4,Fernlands Sauvignon Blanc,Marisco,Marlborough,2019,7.13,Majestic Commercial,01923 298200,http://www.majesticcommercial.co.uk/index.html,,,,New World,Sauvignon Blanc - NZ,New Zealand,Still,White
Team 9,Day 2,1,25/02/2020,2020,NW-SAV-NZ,2020_NW-SAV-NZ_005,31892,5,"Greyrock Sauvignon Blanc, Marlborough",Sileni Estates,Marlborough,2019,7.6, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,,,,New World,Sauvignon Blanc - NZ,New Zealand,Still,White
Team 10,Day 2,1,25/02/2020,2020,NW-SAV-NZ,2020_NW-SAV-NZ_006,31890,6,"Sileni Cellar Selection Sauvignon Blanc, Marlborough",Sileni Estates,Marlborough,2019,7.6, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,,,,New World,Sauvignon Blanc - NZ,New Zealand,Still,White
Team 5,Day 2,1,25/02/2020,2020,NW-SAV-NZ,2020_NW-SAV-NZ_031,29117,31,Pulpo Marlborough Sauvignon Blanc,Felix Solis,Marlborough,2019,7.99,Felix Solis Avantis S.A.,1227478300,felixsolisavantis.com,,<10g/litre,,New World,Sauvignon Blanc - NZ,New Zealand,Still,White
Team 9,Day 2,1,25/02/2020,2020,NW-SAV-NZ,2020_NW-SAV-NZ_007,28697,7,Rongopai Marlborough Sauvignon Blanc,Babich Wines Ltd,Marlborough,2019,7.99,Babich Wines Ltd,64 9 8337859,www.babichwines.co.nz,,,,New World,Sauvignon Blanc - NZ,New Zealand,Still,White
Team 10,Day 2,1,25/02/2020,2020,NW-SAV-NZ,2020_NW-SAV-NZ_008,29108,8,Waddling Duck Sauvignon Blanc,Te Pa Family Vineyards,Marlborough,2018,8.29,LWC DRINKS LTD,07816 648503,http://www.lwc-drinks.co.uk/,,,,New World,Sauvignon Blanc - NZ,New Zealand,Still,White
Team 5,Day 2,1,25/02/2020,2020,NW-SAV-NZ,2020_NW-SAV-NZ_009,29269,9,"Mount Brown, Sauvignon Blanc",Mount Brown,Waipara,2018,8.33,Davy's Wine Merchants,020 8858 6011,www.davywine.co.uk,,,,New World,Sauvignon Blanc - NZ,New Zealand,Still,White
Team 9,Day 2,1,25/02/2020,2020,NW-SAV-NZ,2020_NW-SAV-NZ_032,29348,32,Hole In The Water Sauvignon Blanc,Konrad Wines,Marlborough,2019,8.35,Frederic Robinson Limited,7854149790,www.robinsonsbrewery.com,,<10g/litre,,New World,Sauvignon Blanc - NZ,New Zealand,Still,White
Team 10,Day 2,1,25/02/2020,2020,NW-SAV-NZ,2020_NW-SAV-NZ_010,28695,10,Babich Marlborough Sauvignon Blanc,Babich Wines Ltd,Marlborough,2019,8.74,Babich Wines Ltd,64 9 8337859,www.babichwines.co.nz,,,,New World,Sauvignon Blanc - NZ,New Zealand,Still,White
Team 5,Day 2,1,25/02/2020,2020,NW-SAV-NZ,2020_NW-SAV-NZ_011,30160,11,Yealands Estate Land Made Sauvignon Blanc,Yealands Wine Group,Marlborough,2019,9,Yealands Wine Group,0064 3 575 7618,www.yealands.co.nz,,,,New World,Sauvignon Blanc - NZ,New Zealand,Still,White
Team 9,Day 2,1,25/02/2020,2020,NW-SAV-NZ,2020_NW-SAV-NZ_012,31189,12,Vineyard Selection Sauvignon Blanc,Giesen,Marlborough,2018,9.38,Bibendum Wine,7885709315,,,,,New World,Sauvignon Blanc - NZ,New Zealand,Still,White
Team 10,Day 2,1,25/02/2020,2020,NW-SAV-NZ,2020_NW-SAV-NZ_013,28694,13,Babich Black Label Marlborough Sauvignon Blanc,Babich Wines Ltd,Marlborough,2019,9.7,Babich Wines Ltd,64 9 8337859,www.babichwines.co.nz,,,,New World,Sauvignon Blanc - NZ,New Zealand,Still,White
Team 5,Day 2,1,25/02/2020,2020,NW-SAV-NZ,2020_NW-SAV-NZ_014,31889,14,"Sileni Estates 'The Straits' Sauvignon Blanc, Marlborough",Sileni Estates,Marlborough,2019,10, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,,,,New World,Sauvignon Blanc - NZ,New Zealand,Still,White
Team 9,Day 2,1,25/02/2020,2020,NW-SAV-NZ,2020_NW-SAV-NZ_015,28696,15,Babich Family Estates Organic Marlborough Sauvignon Blanc,Babich Wines Ltd,Marlborough,2019,10.31,Babich Wines Ltd,64 9 8337859,www.babichwines.co.nz,,,,New World,Sauvignon Blanc - NZ,New Zealand,Still,White
Team 10,Day 2,1,25/02/2020,2020,NW-SAV-NZ,2020_NW-SAV-NZ_016,29902,16,Yealands Estate Single Vineyard Sauvignon Blanc,Yealands Wine Group,"Awatere Valley, Marlborough",2019,10.39,Yealands Wine Group,0064 3 575 7618,www.yealands.co.nz,,,,New World,Sauvignon Blanc - NZ,New Zealand,Still,White
Team 5,Day 2,1,25/02/2020,2020,NW-SAV-NZ,2020_NW-SAV-NZ_017,29793,17,Marlborough Sauvignon Blanc,Tinpot Hut,Marlborough,2019,10.42, Liberty Wines,020 7819 0333,http://www.libertywines.co.uk,,,,New World,Sauvignon Blanc - NZ,New Zealand,Still,White
Team 9,Day 2,1,25/02/2020,2020,NW-SAV-NZ,2020_NW-SAV-NZ_018,30731,18,"Vavasour Sauvignon Blanc, Awatere Valley",Foley Family,Awatere Valley,2018,10.65,Matthew Clark,1275890228,www.matthewclark.co.uk,,,,New World,Sauvignon Blanc - NZ,New Zealand,Still,White
Team 10,Day 2,1,25/02/2020,2020,NW-SAV-NZ,2020_NW-SAV-NZ_033,28927,33,Kim Crawford Sauvignon Blanc,Constellation Brands Nz,Marlborough,2019,10.65,Constellation Brands,0064 27 2223925,www.constellationnz.com,,<10g/litre,,New World,Sauvignon Blanc - NZ,New Zealand,Still,White
Team 5,Day 2,1,25/02/2020,2020,NW-SAV-NZ,2020_NW-SAV-NZ_019,30902,19,"Sauvignon Blanc 'The Nest', Marlborough, Lake Chalice",Lake Chalice,Marlborough,2019,11.25, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,,,New World,Sauvignon Blanc - NZ,New Zealand,Still,White
Team 9,Day 2,1,25/02/2020,2020,NW-SAV-NZ,2020_NW-SAV-NZ_020,32051,20,"2018 Organic Sauvignon Blanc, Urlar",Urlar,Wairarapa,2018,11.42,Enotria Winecellars Ltd,020 8963 4235,,,,,New World,Sauvignon Blanc - NZ,New Zealand,Still,White
Team 10,Day 2,1,25/02/2020,2020,NW-SAV-NZ,2020_NW-SAV-NZ_021,30896,21,"Sauvignon Blanc 'Origin', Marlborough, Saint Clair",Saint Clair,Marlborough,2019,12.34, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,,,New World,Sauvignon Blanc - NZ,New Zealand,Still,White
Team 5,Day 2,1,25/02/2020,2020,NW-SAV-NZ,2020_NW-SAV-NZ_022,29901,22,Yealands Estate Single Block L5 Sauvignon Blanc,Yealands Wine Group,"Awatere Valley, Marlborough",2019,12.71,Yealands Wine Group,0064 3 575 7618,www.yealands.co.nz,,,,New World,Sauvignon Blanc - NZ,New Zealand,Still,White
Team 9,Day 2,1,25/02/2020,2020,NW-SAV-NZ,2020_NW-SAV-NZ_023,30901,23,"Sauvignon Blanc, Marlborough, Ibbotson Family Vineyard",Ibboston Family Vineyard,Marlborough,2018,12.76, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,,,New World,Sauvignon Blanc - NZ,New Zealand,Still,White
Team 10,Day 2,1,25/02/2020,2020,NW-SAV-NZ,2020_NW-SAV-NZ_024,31595,24,"Tupari, Boulder Rows Sauvignon Blanc",Tupari,Awatere Valley,2015,13.93,Ester Wines Ltd,2035794622,www.esterwines.co.uk,,,,New World,Sauvignon Blanc - NZ,New Zealand,Still,White
Team 5,Day 2,1,25/02/2020,2020,NW-SAV-NZ,2020_NW-SAV-NZ_025,31173,25,Te Muna Sauvignon Blanc,Craggy Range,Martinborough,2019,14.21,Bibendum Wine,7885709315,,,,,New World,Sauvignon Blanc - NZ,New Zealand,Still,White
Team 9,Day 2,1,25/02/2020,2020,NW-SAV-NZ,2020_NW-SAV-NZ_026,29896,26,Yealands Estate Winemaker's Reserve Sauvignon Blanc,Yealands Wine Group,"Awatere Valley, Marlborough",2018,14.6,Yealands Wine Group,0064 3 575 7618,www.yealands.co.nz,,,,New World,Sauvignon Blanc - NZ,New Zealand,Still,White
Team 10,Day 2,1,25/02/2020,2020,NW-SAV-NZ,2020_NW-SAV-NZ_027,32047,27,2015 Marama Sauvignon Blanc,Seresin,Marlborough,2015,16.15,Enotria Winecellars Ltd,020 8963 4235,,,,,New World,Sauvignon Blanc - NZ,New Zealand,Still,White
Team 5,Day 2,1,25/02/2020,2020,NW-SAV-NZ,2020_NW-SAV-NZ_028,30895,28,"Sauvignon Blanc, Pioneer Block 3 '43 Degrees', Marlborough, Saint Clair",Saint Clair,Marlborough,2018,16.57, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,,,New World,Sauvignon Blanc - NZ,New Zealand,Still,White
Team 9,Day 2,1,25/02/2020,2020,NW-SAV-NZ,2020_NW-SAV-NZ_029,29899,29,State Of Flux By Yealands Estate Sauvignon Blanc,Yealands Wine Group,"Awatere Valley, Marlborough",2018,18.11,Yealands Wine Group,0064 3 575 7618,www.yealands.co.nz,,,,New World,Sauvignon Blanc - NZ,New Zealand,Still,White
Team 10,Day 2,1,25/02/2020,2020,NW-SAV-NZ,2020_NW-SAV-NZ_030,30894,30,"Sauvignon Blanc 'Wairau Reserve', Marlborough, Saint Clair",Saint Clair,Marlborough,2018,18.29, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,,,New World,Sauvignon Blanc - NZ,New Zealand,Still,White
Team 5,Day 2,1,25/02/2020,2020,SPA-NW,2020_SPA-NW_001,30829,1,"Extra Brut, Leyda Valley, Undurraga",Undurraga,Valle de Leyda,NV,11.71, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,,,Essentials,Sparkling - New World,Chile,Sparkling,White
Team 5,Day 2,1,25/02/2020,2020,SPA-NW,2020_SPA-NW_002,30352,2,Offshoot Pet Nat,Hunter's Wines,Marlborough,2019,12,Jeroboams ,2072888888,www.jeroboams.co.uk,,,,Essentials,Sparkling - New World,New Zealand,Sparkling,White
Team 5,Day 2,1,25/02/2020,2020,SPA-NW,2020_SPA-NW_003,31191,3,Brut,Graham Beck,Robertson,NV,13.7,Bibendum Wine,7885709315,,,,,Essentials,Sparkling - New World,South Africa,Sparkling,White
Team 5,Day 2,1,25/02/2020,2020,SPA-NW,2020_SPA-NW_004,30357,4,Miru Miru,Hunter's Wines,Marlborough,NV,14.3,Jeroboams ,2072888888,www.jeroboams.co.uk,,,,Essentials,Sparkling - New World,New Zealand,Sparkling,White
Team 5,Day 2,1,25/02/2020,2020,SPA-NW,2020_SPA-NW_005,31192,5,Blanc de Blancs,Graham Beck,Robertson,2014,16.03,Bibendum Wine,7885709315,,,,,Essentials,Sparkling - New World,South Africa,Sparkling,White
Team 5,Day 2,1,25/02/2020,2020,SPA-NW,2020_SPA-NW_006,31190,6,Brut Zero,Graham Beck,Robertson,2012,16.2,Bibendum Wine,7885709315,,,,,Essentials,Sparkling - New World,South Africa,Sparkling,White
Team 5,Day 2,1,25/02/2020,2020,SPA-NW,2020_SPA-NW_007,30654,7,"Croser Adelaide Hills, Australia",Accolade,Adelaide Hills,NV,16.72,Matthew Clark,1275890228,www.matthewclark.co.uk,,,,Essentials,Sparkling - New World,Australia,Sparkling,White
Team 5,Day 2,1,25/02/2020,2020,SPA-NW,2020_SPA-NW_008,31200,8,Sparkling,Josef Chromy,Tasmania,NV,17.41,Bibendum Wine,7885709315,,,,,Essentials,Sparkling - New World,Australia,Sparkling,White
Team 5,Day 2,1,25/02/2020,2020,SPA-NW,2020_SPA-NW_009,29892,9,Akarua Brut Nv,Akarua Ltd,Central Otago,NV,18.45,Akarua Ltd,03 445 0897,www.akarua.com,,,,Essentials,Sparkling - New World,New Zealand,Sparkling,White
Team 5,Day 2,1,25/02/2020,2020,SPA-NW,2020_SPA-NW_010,31050,10,Huia Marlborough Blanc de Blanc,Huia Vineyards,MARLBOROUGH,2010,21.57,Bibendum Wine,7885709315,,,,,Essentials,Sparkling - New World,New Zealand,Sparkling,White
Team 5,Day 2,1,25/02/2020,2020,SPA-NW,2020_SPA-NW_011,31997,11,"NV Ice Cuvée Sparkling, Peller",Peller Family Estates,Ontario,NV,22.27,Enotria Winecellars Ltd,020 8963 4235,,,,,Essentials,Sparkling - New World,Canada,Sparkling,White
Team 5,Day 2,1,25/02/2020,2020,NW-CAM-ARG,2020_NW-CAM-ARG_001,30456,1,"Kaiken, Ultra, Cabernet Sauvignon",Kaiken,Mendoza,2018,11.55,Kaiken Wines,5.49262E+12,www.kaikenwines.com,,,,New World,"Cab Sauv, Merlot, Cab Franc & blends - Argentina",Argentina,Still,Red
Team 5,Day 2,1,25/02/2020,2020,NW-CAM-US,2020_NW-CAM-US_001,31026,1,Charles Smith Velvet Devil Merlot,Charles Smith Wines,Washington,2017,12.49,Bibendum Wine,7885709315,,,,,New World,"Cab Sauv, Merlot, Cab Franc & Blends - US/Canada exc. California",USA,Still,Red
Team 5,Day 2,1,25/02/2020,2020,NW-CAM-ARG,2020_NW-CAM-ARG_002,31160,2,Appellation Cabernet Sauvignon,Bodega Catena Zapata,Mendoza,2017,12.59,Bibendum Wine,7885709315,,,,,New World,"Cab Sauv, Merlot, Cab Franc & blends - Argentina",Argentina,Still,Red
Team 5,Day 2,1,25/02/2020,2020,NW-CAM-US,2020_NW-CAM-US_002,32064,2,"2016 Columbia Valley Cabernet Sauvignon, Château Ste. Michelle",Château Ste Michelle,Washington,2016,13.01,Enotria Winecellars Ltd,020 8963 4235,,,,,New World,"Cab Sauv, Merlot, Cab Franc & Blends - US/Canada exc. California",USA,Still,Red
Team 5,Day 2,1,25/02/2020,2020,NW-CAM-US,2020_NW-CAM-US_003,31623,3,The Spellbinder,Sleight Of Hand Cellars,Washington State,2017,15.95,Ester Wines Ltd,2035794622,www.esterwines.co.uk,,,,New World,"Cab Sauv, Merlot, Cab Franc & Blends - US/Canada exc. California",USA,Still,Red
Team 5,Day 2,1,25/02/2020,2020,NW-CAM-US,2020_NW-CAM-US_004,31023,4,Chateau Smith Cabernet Sauvignon,Charles Smith Wines,Washington,2016,17.06,Bibendum Wine,7885709315,,,,,New World,"Cab Sauv, Merlot, Cab Franc & Blends - US/Canada exc. California",USA,Still,Red
Team 5,Day 2,1,25/02/2020,2020,NW-CAM-ARG,2020_NW-CAM-ARG_003,31077,3,Ernesto Catena Siesta Single Vineyard Cabernet Franc 75cl,PUERTO ANCONA,MENDOZA,2015,18.3,Bibendum Wine,7885709315,,,,,New World,"Cab Sauv, Merlot, Cab Franc & blends - Argentina",Argentina,Still,Red
Team 5,Day 2,1,25/02/2020,2020,NW-CAM-US,2020_NW-CAM-US_005,29982,5,Double Canyon Horse Heaven Hills Cabernet Sauvignon,Double Canyon,Washington State,2016,19.2,Crimson Wine Group,14153426866,http://www.crimsonwinegroup.com/,,,,New World,"Cab Sauv, Merlot, Cab Franc & Blends - US/Canada exc. California",USA,Still,Red
Team 5,Day 2,1,25/02/2020,2020,NW-CAM-ARG,2020_NW-CAM-ARG_006,28769,6,Salentein Numina Gran Corte,Salentein,"Uco Valley, Mendoza",2016,20.78,Salentein,31332475278,www.bodegassalentein.com,,<10g/litre,,New World,"Cab Sauv, Merlot, Cab Franc & blends - Argentina",Argentina,Still,Red
Team 5,Day 2,1,25/02/2020,2020,NW-CAM-US,2020_NW-CAM-US_006,32144,6,Red Mountain-Washington State Cabernet Sauvignon,Canvasback,Washington State,2016,28.66,Top Selection Ltd,2072904454,www.topselection.co.uk,,,,New World,"Cab Sauv, Merlot, Cab Franc & Blends - US/Canada exc. California",USA,Still,Red
Team 5,Day 2,1,25/02/2020,2020,NW-CAM-ARG,2020_NW-CAM-ARG_005,32134,5,La Linterna Cabernet Sauvignon,Bemberg,Salta,2014,49.39,Top Selection Ltd,2072904454,www.topselection.co.uk,,,,New World,"Cab Sauv, Merlot, Cab Franc & blends - Argentina",Argentina,Still,Red
Team 5,Day 2,1,25/02/2020,2020,TUR-R-OKBO,2020_TUR-R-OKBO_006,29041,6,Dlc Okuzgozu,Doluca,Southeastern Anatolia,2018,6.6,Doluca,0090 28 27 58 17 02,www.doluca.com,,<10g/litre,,Old World,"Turkey - Red - Okuzgozu, Bogazkere",Turkey,Still,Red
Team 5,Day 2,1,25/02/2020,2020,TUR-R-OKBO,2020_TUR-R-OKBO_007,29049,7,Kav Bogazkere - Okuzgozu,Doluca,Southeastern Anatolia,2018,7.5,Doluca,0090 28 27 58 17 02,www.doluca.com,,<10g/litre,,Old World,"Turkey - Red - Okuzgozu, Bogazkere",Turkey,Still,Red
Team 5,Day 2,1,25/02/2020,2020,TUR-R-OKBO,2020_TUR-R-OKBO_008,29051,8,Tugra Bogazkere,Doluca,Aegean,2017,8.2,Doluca,0090 28 27 58 17 02,www.doluca.com,,<10g/litre,,Old World,"Turkey - Red - Okuzgozu, Bogazkere",Turkey,Still,Red
Team 5,Day 2,1,25/02/2020,2020,TUR-R-OKBO,2020_TUR-R-OKBO_009,29050,9,Tugra Okuzgozu,Doluca,Aegean,2017,8.2,Doluca,0090 28 27 58 17 02,www.doluca.com,,<10g/litre,,Old World,"Turkey - Red - Okuzgozu, Bogazkere",Turkey,Still,Red
Team 5,Day 2,1,25/02/2020,2020,TUR-R-OKBO,2020_TUR-R-OKBO_001,30136,1,Suvla Öküzgözü,Suvla Wines,Gallipoli Peninsula,2018,9.28,Suvla Wines,9.05387E+11,www.suvla.com,,,,Old World,"Turkey - Red - Okuzgozu, Bogazkere",Turkey,Still,Red
Team 5,Day 2,1,25/02/2020,2020,TUR-R-OKBO,2020_TUR-R-OKBO_010,29044,10,Theodora Okuzgozu - Bogazkere,Doluca,Southeastern Anatolia,2017,9.62,Doluca,0090 28 27 58 17 02,www.doluca.com,,<10g/litre,,Old World,"Turkey - Red - Okuzgozu, Bogazkere",Turkey,Still,Red
Team 5,Day 2,1,25/02/2020,2020,TUR-R-OKBO,2020_TUR-R-OKBO_002,28872,2,Antre Okuzgozu Bogazkere,Lucien Arkas Baglari,Aegean,2018,10.4,Lucien Arkas Baglari,9.02329E+11,www.lawines.com.tr,,,,Old World,"Turkey - Red - Okuzgozu, Bogazkere",Turkey,Still,Red
Team 5,Day 2,1,25/02/2020,2020,TUR-R-OKBO,2020_TUR-R-OKBO_003,28879,3,Mon Rêve Okuzgozu,Lucien Arkas Baglari,Aegean,2018,11.25,Lucien Arkas Baglari,9.02329E+11,www.lawines.com.tr,,,,Old World,"Turkey - Red - Okuzgozu, Bogazkere",Turkey,Still,Red
Team 5,Day 2,1,25/02/2020,2020,TUR-R-OKBO,2020_TUR-R-OKBO_004,30171,4,Selection Öküzgözü-bogazkere,Kavaklidere,Eastern Anatolia,2016,17,kavaklidere Saraplari,0090 (0)312 8745377,www.kavaklidere.com,,,,Old World,"Turkey - Red - Okuzgozu, Bogazkere",Turkey,Still,Red
Team 5,Day 2,1,25/02/2020,2020,TUR-R-OKBO,2020_TUR-R-OKBO_004A,31636,04A,"Kastro Tireli, Junus",Kastro Tireli,Aegean,2015,17.55,Tireli Ciftligi A.S. (Kastro Tireli),9.02124E+11,www.ktwines.com,,,,Old World,"Turkey - Red - Okuzgozu, Bogazkere",Turkey,Still,Red
Team 5,Day 2,1,25/02/2020,2020,TUR-R-OKBO,2020_TUR-R-OKBO_005,30175,5,Pendore Öküzgözü,Kavaklidere,Aegean,2016,22,kavaklidere Saraplari,0090 (0)312 8745377,www.kavaklidere.com,,,,Old World,"Turkey - Red - Okuzgozu, Bogazkere",Turkey,Still,Red
Team 4,Day 2,1,25/02/2020,2020,HUN-R,2020_HUN-R_001,29638,1,Merlot,Vesztergombi Bt,Szekszárd,2017,8.7,Best of Hungary Ltd.,4.47806E+11,www.bestofhungary.co.uk,,,,Old World,Hungary - red,Hungary,Still,Red
Team 5,Day 2,1,25/02/2020,2020,HUN-R,2020_HUN-R_002,29669,2,Pinot Noir,Gál Tibor,Eger,2018,9.4,Best of Hungary Ltd.,4.47806E+11,www.bestofhungary.co.uk,,,,Old World,Hungary - red,Hungary,Still,Red
Team 4,Day 2,1,25/02/2020,2020,HUN-R,2020_HUN-R_003,29663,3,Cabernet Franc,Figula Pincészet,Balatonfüred-csopaki Borvidék,2017,10,Best of Hungary Ltd.,4.47806E+11,www.bestofhungary.co.uk,,,,Old World,Hungary - red,Hungary,Still,Red
Team 5,Day 2,1,25/02/2020,2020,HUN-R,2020_HUN-R_004,29647,4,Az Óperencián Innen Kékfrankos,Bolyki János György,Eger,2016,10.2,Best of Hungary Ltd.,4.47806E+11,www.bestofhungary.co.uk,,,,Old World,Hungary - red,Hungary,Still,Red
Team 4,Day 2,1,25/02/2020,2020,HUN-R,2020_HUN-R_005,29649,5,Szenta-hegyi Cabernet Franc,Takler Wine Estate/takler Pince Kft.,Szekszárd/pannon Borrégió,2017,10.6,Best of Hungary Ltd.,4.47806E+11,www.bestofhungary.co.uk,,,,Old World,Hungary - red,Hungary,Still,Red
Team 5,Day 2,1,25/02/2020,2020,HUN-R,2020_HUN-R_006,32135,6,Egri Bikaver Bulls Blood,Bolyki,Eger,2016,12.45,Top Selection Ltd,2072904454,www.topselection.co.uk,,,,Old World,Hungary - red,Hungary,Still,Red
Team 4,Day 2,1,25/02/2020,2020,HUN-R,2020_HUN-R_007,29636,7,Turul,Vesztergombi Bt,Szekszárd,2016,12.8,Best of Hungary Ltd.,4.47806E+11,www.bestofhungary.co.uk,,,,Old World,Hungary - red,Hungary,Still,Red
Team 5,Day 2,1,25/02/2020,2020,HUN-R,2020_HUN-R_008,32175,8,Szekszárd Kékfrankos,Heimann,Szekszard,2018,13.21,Top Selection Ltd,2072904454,www.topselection.co.uk,,,,Old World,Hungary - red,Hungary,Still,Red
